	Predicted	Observed
389	191.9204	209.8891
390	184.8144	206.0334
391	163.9072	204.9703
392	195.87	164.6981
393	411.5948	454.8227
394	190.948	198.7817
395	190.6252	189.671
396	134.5772	144.078
397	355.2232	340.9835
398	7.7708	9.8861
399	178.2364	179.4283
400	45.9616	48.0639
401	3.582	1.6751
402	153.1424	186.432
403	249.4948	212.6906
404	231.7316	164.2073
405	138.3976	201.2804
406	374.4304	497.4253
407	158.8072	185.2213
408	4.5084	9.228
409	93.8384	91.9179
410	457.8916	498.6014
411	176.5416	183.9858
412	46.7624	30.4546
413	173.1288	120.9989
414	455.3792	500.879
415	109.0996	85.9989
416	139.216	156.3607
417	116.9176	95.9919
418	329.7044	335.1695
419	261.1764	265.035
