	Predicted	Observed
641	387.6169	276.0897
642	100.0463	68.7502
643	309.26	323.484
644	175.2675	132.0598
645	198.0151	204.9703
646	532.4037	454.8227
647	122.4031	75.3434
648	210.8805	188.9701
649	430.6676	427.8195
650	385.4376	351.8943
651	315.7912	194.9088
652	286.2256	246.9288
653	96.7769	62.3109
654	442.9112	386.8991
655	249.7112	195.9579
656	264.9632	179.4283
657	24.6352	2.6175
658	162.0649	92.021
659	250.5262	168.916
660	23.1464	1.6751
661	501.0818	375.576
662	439.2125	394.0194
663	24.3789	2.6473
664	273.8792	207.3153
665	189.592	191.9806
666	167.4584	128.807
667	193.0787	87.4519
668	503.6647	365.1241
669	397.575	278.1701
670	340.0163	254.5794
671	385.2544	310.1948
672	407.5985	335.1046
673	419.7181	323.5822
674	277.8887	201.2804
675	265.3222	207.3832
676	361.1345	285.2218
677	102.9986	80.0273
678	462.6363	286.7473
679	139.8742	128.1516
680	139.9642	44.6225
681	188.9769	150.8216
682	146.8693	81.3632
683	158.6079	130.1509
684	199.333	151.6887
685	131.9548	132.0637
686	197.7064	148.9688
687	272.7345	249.975
688	158.1476	103.5708
689	103.3925	62.2305
690	115.5511	48.7846
691	192.1692	143.3915
692	219.4024	186.432
693	241.9143	204.7115
694	553.5764	508.781
695	337.6608	413.3018
696	263.7459	220.8594
697	234.8802	156.6545
698	85.6802	53.2997
699	318.1611	217.8585
700	242.4342	178.5279
701	160.9895	118.0201
702	342.2539	267.0452
703	279.7232	191.3317
