	Predicted	Observed
107	53.9716	78.9581
108	50.8032	47.2015
109	351.2692	344.9784
110	142.5968	158.5318
111	223.6492	225.4298
112	34.566	16.1628
113	298.8232	264.4087
114	122.7396	111.8233
115	213.4604	210.1038
116	391.088	385.5332
117	185.6028	164.6981
118	492.4132	447.9108
119	201.3872	195.1139
120	337.3916	378.1464
121	57.3336	32.9648
122	144.246	134.6472
123	190.1108	192.2719
124	1.6476	16.7756
125	173.3628	159.4854
126	227.628	248.9723
127	114.7424	89.6204
128	149.9508	176.873
129	259.2088	265.6017
130	173.7088	174.0223
131	47.4432	48.2619
132	160.7832	176.6971
133	90.0556	84.7955
134	145.3932	96.3456
135	75.0216	77.1035
136	71.3496	65.4498
137	198.6176	201.0541
138	207.9432	221.7594
139	212.3608	219.3058
140	261.256	268.9058
141	219.2472	246.9288
142	21.0384	33.4162
143	273.1984	252.803
